"gene_id","accession"
"1454","ENSG00000213923"
"1455","ENSG00000133275"
"1456","ENSG00000151292"
"1457","ENSG00000101266"
"1459","ENSG00000070770"
"1460","ENSG00000204435"
"1462","ENSG00000038427"
"1463","ENSG00000130287"
"1464","ENSG00000173546"
"1465","ENSG00000159176"
"1466","ENSG00000175183"
"1468","ENSG00000183048"
"1469","ENSG00000170373"
"1470","ENSG00000170369"
"1471","ENSG00000101439"
"1472","ENSG00000101441"
"1473","ENSG00000170367"
"1474","ENSG00000175315"
"1475","ENSG00000121552"
"1477","ENSG00000101138"
"1478","ENSG00000101811"
"1479","ENSG00000176102"
"1482","ENSG00000183072"
"1485","ENSG00000184033"
"1486","ENSG00000117151"
"1487","ENSG00000159692"
"1488","ENSG00000175029"
"1489","ENSG00000150281"
"1490","ENSG00000118523"
"1491","ENSG00000116761"
"1493","ENSG00000163599"
"1495","ENSG00000044115"
"1496","ENSG00000066032"
"1499","ENSG00000168036"
"1500","ENSG00000198561"
"1501","ENSG00000169862"
"1503","ENSG00000171793"
"1504","ENSG00000168925"
"1508","ENSG00000164733"
"1509","ENSG00000117984"
"1510","ENSG00000196188"
"1511","ENSG00000100448"
"1513","ENSG00000143387"
"1514","ENSG00000135047"
"1519","ENSG00000256043"
"1520","ENSG00000163131"
"1521","ENSG00000172543"
"1522","ENSG00000101160"
"1523","ENSG00000257923"
"1524","ENSG00000168329"
"1525","ENSG00000154639"
"1527","ENSG00000185254"
"1528","ENSG00000166347"
"1534","ENSG00000008283"
"1535","ENSG00000051523"
"1536","ENSG00000165168"
"1537","ENSG00000179091"
"1538","ENSG00000183035"
"1539","ENSG00000155833"
"1540","ENSG00000083799"
"1543","ENSG00000140465"
"1544","ENSG00000140505"
"1545","ENSG00000138061"
"1548","ENSG00000255974"
"1549","ENSG00000198077"
"1551","ENSG00000160870"
"1553","ENSG00000197838"
"1555","ENSG00000197408"
"1556","ENSG00000256612"
"1558","ENSG00000138115"
"1559","ENSG00000138109"
"1562","ENSG00000108242"
"1564","ENSG00000205702"
"1565","ENSG00000100197"
"1571","ENSG00000130649"
"1572","ENSG00000197446"
"1573","ENSG00000134716"
"1577","ENSG00000106258"
"1579","ENSG00000187048"
"1580","ENSG00000142973"
"1581","ENSG00000167910"
"1582","ENSG00000180432"
"1583","ENSG00000140459"
"1585","ENSG00000179142"
"1586","ENSG00000148795"
"1587","ENSG00000197475"
